Date,Gold_Open,Gold_High,Gold_Low,Gold_Close,Gold_Volume,Silver_Close,Silver_Volume,SP500_Close,SP500_Volume,EUR_USD,Oil_Close,Gold_SMA_20,Gold_SMA_50,Gold_EMA_20,Gold_RSI_14,Gold_MACD,Gold_MACD_Signal,Gold_Returns,Gold_Volatility,Gold_Lag_1,Gold_Lag_2,Gold_Lag_3,Gold_Lag_5,Gold_Lag_7,Silver_SMA_20,Silver_Returns,Silver_Lag_1,Silver_Lag_2,Silver_Lag_3,Gold_Silver_Ratio,Gold_Silver_Ratio_SMA,Gold_SP500_Ratio,Gold_Silver_Corr,SP500_Returns,SP500_Volatility,SP500_SMA_50,SP500_Trend,SP500_Lag_1,SP500_Lag_2,SP500_Lag_3,EUR_USD_Change,EUR_USD_SMA_20,USD_Strength,EUR_USD_Lag_1,EUR_USD_Lag_2,EUR_USD_Lag_3,Oil_Returns,Oil_SMA_20,Oil_Volatility,Oil_Lag_1,Oil_Lag_2,Oil_Lag_3,Risk_On_Indicator,High_Volatility,Year,Month,Quarter,DayOfWeek,Month_Sin,Month_Cos
2015-07-09,111.8,111.93,111.15,111.36,3802857.0,15.19,83300.0,204.8,144113107.0,1.1025,17.71,112.745,113.789,112.43405704632494,22.434017595307793,-0.7358974595760088,-0.5989744505191907,0.24304617877395351,0.5896305423595002,111.09,110.76,112.06,111.76,112.37,15.527805,2.083333333333326,14.88,14.86,15.4106,7.331138907175774,7.262306354987293,0.54375,0.5315257152373759,0.13200997408693294,0.7896794183751137,210.19199999999998,0,204.53,208.01,206.67,-0.4244942196531709,1.1179299999999999,0.4244942196531709,1.1072,1.0952,1.1076,1.8987341772152,19.45,1.9824445700098874,17.38,17.76,17.73,0,0,2015,7,3,3,-0.4999999999999997,-0.8660254037844388
2015-07-10,111.18,111.71,111.03,111.49,3594918.0,15.36,81104.0,207.48,129456890.0,1.115,17.67,112.65799999999999,113.7572,112.34414685143685,30.34734917733074,-0.719422233745604,-0.6230640071644734,0.11673850574711597,0.5912193895975326,111.36,111.09,110.76,111.76,111.98,15.510854999999998,1.1191573403555033,15.19,14.88,14.86,7.258463541666667,7.264601466588748,0.5373529978793137,0.5298042919767756,1.3085937499999867,0.8385440509057754,210.12720000000002,0,204.8,204.53,208.01,1.1337868480725488,1.1172900000000001,-1.1337868480725488,1.1025,1.1072,1.0952,-0.22586109542630517,19.32,1.9832619057658711,17.71,17.38,17.76,0,0,2015,7,3,4,-0.4999999999999997,-0.8660254037844388
2015-07-13,110.43,111.14,110.36,110.99,4279310.0,15.24,41168.0,209.76,106069400.0,1.102,17.51,112.521,113.695,112.21518048463334,31.80076628352475,-0.738201789191919,-0.6460915635699626,-0.4484707148623146,0.5836801719725068,111.49,111.36,111.09,112.06,111.76,15.479855,-0.78125,15.36,15.19,14.88,7.282808398950131,7.270198380861601,0.5291285278413425,0.5363102709376864,1.098901098901095,0.8725317866054254,210.09599999999998,0,207.48,204.8,204.53,-1.1659192825111964,1.11606,1.1659192825111964,1.115,1.1025,1.1072,-0.9054895302773036,19.188,1.9838941485861645,17.67,17.71,17.38,1,0,2015,7,3,0,-0.4999999999999997,-0.8660254037844388
2015-07-14,111.0,111.075,110.63,110.74,2600955.0,15.1167,43560.0,210.72,81709575.0,1.1015,17.72,112.39199999999998,113.62140000000001,112.07468710514445,32.10831721470002,-0.764445580049383,-0.6697623668658467,-0.2252455176142032,0.5815294666796038,110.99,111.49,111.36,110.76,111.76,15.44829,-0.8090551181102357,15.24,15.36,15.19,7.325672931261452,7.2766903078412355,0.5255315110098709,0.53242971699375,0.4576659038901587,0.8698173142323208,210.13240000000002,1,209.76,207.48,204.8,-0.04537205081671658,1.114945,0.04537205081671658,1.102,1.115,1.1025,1.1993146773272345,19.061,2.0103582693446076,17.51,17.67,17.71,1,0,2015,7,3,1,-0.4999999999999997,-0.8660254037844388
2015-07-15,110.0,110.1914,109.58,110.16,9286201.0,14.8401,121312.0,210.63,97914141.0,1.0965,17.23,112.20750000000001,113.53739999999999,111.89233595227356,29.64285714285701,-0.8225631303787253,-0.7003225195684224,-0.5237493227379431,0.571551718990161,110.74,110.99,111.49,111.09,112.06,15.395794999999998,-1.8297644327134877,15.1167,15.24,15.36,7.423130571896416,7.289602657707294,0.5230024213075061,0.5240882579205294,-0.04271070615033956,0.8692006630396253,210.18419999999998,1,210.72,209.76,207.48,-0.45392646391283487,1.11355,0.45392646391283487,1.1015,1.102,1.115,-2.7652370203160137,18.912,2.062118783642036,17.72,17.51,17.67,0,0,2015,7,3,2,-0.4999999999999997,-0.8660254037844388
2015-07-16,109.67,110.01,109.6,109.76,4629683.0,14.78,57713.0,212.27,106683266.0,1.0898,17.05,111.9295,113.4642,111.68925633777131,26.190476190476033,-0.8906317167578095,-0.7383843590063,-0.3631082062454549,0.45855490771934687,110.16,110.74,110.99,111.36,110.76,15.338795,-0.40498379390974115,14.8401,15.1167,15.24,7.426251691474967,7.298729312632803,0.5170773072030904,0.49520246423178377,0.7786165313583115,0.8567678156585503,210.25220000000002,1,210.63,210.72,209.76,-0.6110351117191049,1.1110200000000001,0.6110351117191049,1.0965,1.1015,1.102,-1.0446894950667418,18.7465,2.031459186696658,17.23,17.72,17.51,1,0,2015,7,3,3,-0.4999999999999997,-0.8660254037844388
2015-07-17,109.11,109.16,108.4,108.65,14858273.0,14.66,155349.0,212.47,89029973.0,1.0848,16.99,111.606,113.35780000000001,111.39980335322167,15.89506172839495,-1.0223591651544268,-0.7951793202359253,-1.0112973760932897,0.48887009524199276,109.76,110.16,110.74,111.49,111.09,15.280295,-0.8119079837618393,14.78,14.8401,15.1167,7.411323328785812,7.30568208677898,0.5113663105379583,0.5004587173184195,0.09421962594808875,0.8310662925061136,210.26919999999998,1,212.27,210.63,210.72,-0.4587997797761201,1.1085850000000002,0.4587997797761201,1.0898,1.0965,1.1015,-0.35190615835778427,18.595000000000002,2.025279148424386,17.05,17.23,17.72,1,0,2015,7,3,4,-0.4999999999999997,-0.8660254037844388
2015-07-20,106.6,106.65,105.62,105.7,15751735.0,14.46,140569.0,212.62,70446821.0,1.085,16.69,111.20899999999999,113.20119999999999,110.85696493862913,11.798396334478682,-1.3492412496229491,-0.90599170611333,-2.7151403589507628,0.7009564454627127,108.65,109.76,110.16,110.99,111.36,15.206795,-1.3642564802182733,14.66,14.78,14.8401,7.309820193637621,7.31448759740248,0.4971310318878751,0.504424845725921,0.07059820209911472,0.8237617907987582,210.30939999999998,1,212.47,212.27,210.63,0.018436578171088236,1.105945,-0.018436578171088236,1.0848,1.0898,1.0965,-1.7657445556209406,18.4215,2.0043079118989584,16.99,17.05,17.23,1,0,2015,7,3,0,-0.4999999999999997,-0.8660254037844388
2015-07-21,105.81,106.32,105.25,105.37,10519791.0,14.56,100073.0,211.76,77965048.0,1.0927,16.91,110.83300000000001,113.01859999999999,110.33439684923589,11.880046136101384,-1.6162942645242424,-1.0480522177955125,-0.31220435193944907,0.6974052233401101,105.7,108.65,109.76,110.74,111.49,15.156794999999999,0.6915629322268302,14.46,14.66,14.78,7.236950549450549,7.313578055466266,0.4975916131469589,0.4990480541555462,-0.4044774715454835,0.8290478689001293,210.345,1,212.62,212.47,212.27,0.7096774193548372,1.10463,-0.7096774193548372,1.085,1.0848,1.0898,1.3181545835829755,18.243500000000004,1.9906910872132257,16.69,16.99,17.05,0,0,2015,7,3,1,-0.4999999999999997,-0.8660254037844388
2015-07-22,104.39,105.09,104.18,104.8,8349201.0,14.54,93246.0,211.29,88667920.0,1.0884,16.34,110.4435,112.7836,109.80731143502294,11.419068736141782,-1.8525746122158608,-1.2089566966795822,-0.5409509348011876,0.6985408239157552,105.37,105.7,108.65,110.16,110.99,15.101795,-0.13736263736264798,14.56,14.46,14.66,7.207702888583219,7.31402074465246,0.49600075725306453,0.4880824168034921,-0.2219493766528191,0.8134331008156686,210.37039999999996,1,211.76,212.62,212.47,-0.3935206369543254,1.10316,0.3935206369543254,1.0927,1.085,1.0848,-3.3707865168539297,18.05,2.0635810994553063,16.91,16.69,16.99,0,0,2015,7,3,2,-0.4999999999999997,-0.8660254037844388
2015-07-23,104.98,105.3,104.2,104.33,5779289.0,14.3891,63118.0,210.14,90509128.0,1.0976,16.14,110.03799999999998,112.5266,109.28566272692552,10.85353003161211,-2.0540754588435846,-1.3779804491123828,-0.44847328244275175,0.696815761578662,104.8,105.37,105.7,109.76,110.74,15.04125,-1.0378266850068818,14.54,14.56,14.46,7.250627210874899,7.3161674898115905,0.4964785381174455,0.49303116569338445,-0.544275640115488,0.819846571706029,210.329,0,211.29,211.76,212.62,0.8452774715178135,1.10206,-0.8452774715178135,1.0884,1.0927,1.085,-1.2239902080783294,17.857999999999997,2.063893071098768,16.34,16.91,16.69,0,0,2015,7,3,3,-0.4999999999999997,-0.8660254037844388
2015-07-24,103.61,105.59,103.431,105.35,11572679.0,14.42,106231.0,207.94,117754979.0,1.0976,16.03,109.67750000000001,112.28300000000002,108.91083770531357,17.14005876591567,-2.1071707038214953,-1.5238185000542055,0.9776670181155911,0.7531937578545956,104.33,104.8,105.37,108.65,110.16,14.985424999999998,0.21474588403722628,14.3891,14.54,14.56,7.305825242718446,7.319215003355488,0.5066365297682024,0.49516514602144546,-1.0469211002189005,0.8531761781805218,210.23899999999998,0,210.14,211.29,211.76,0.0,1.10116,-0.0,1.0976,1.0884,1.0927,-0.6815365551425034,17.660500000000003,2.051392084305806,16.14,16.34,16.91,-1,1,2015,7,3,4,-0.4999999999999997,-0.8660254037844388
2015-07-27,104.94,105.68,104.66,104.86,10690142.0,14.31,59966.0,206.74,132361082.0,1.1112,15.65,109.26699999999998,112.0298,108.52504363814084,18.617021276595636,-2.163844520213644,-1.6518237040860932,-0.46511627906976605,0.73074469841238,105.35,104.33,104.8,105.7,109.76,14.928424999999999,-0.7628294036061023,14.42,14.3891,14.54,7.327742837176799,7.31967981511724,0.5072071200541743,0.4771416581381696,-0.5770895450610714,0.7154161358983865,210.11179999999996,0,207.94,210.14,211.29,1.2390670553935834,1.1008200000000001,-1.2390670553935834,1.0976,1.0976,1.0884,-2.3705552089831605,17.4675,2.051992630377701,16.03,16.14,16.34,0,1,2015,7,3,0,-0.4999999999999997,-0.8660254037844388
2015-07-28,105.09,105.33,104.83,105.02,5549222.0,14.43,64030.0,209.31,123544845.0,1.1055,15.85,108.89949999999999,111.8124,108.1912299583179,17.11809317443108,-2.1708243533389577,-1.7556238339366663,0.15258439824528125,0.7374440586191406,104.86,105.35,104.33,105.37,108.65,14.877324999999999,0.8385744234800763,14.31,14.42,14.3891,7.277893277893278,7.319964590324355,0.5017438249486408,0.485386671947458,1.243107284511935,0.7645122912101971,210.03740000000002,0,206.74,207.94,210.14,-0.512958963282939,1.100325,0.512958963282939,1.1112,1.0976,1.0976,1.2779552715654896,17.266000000000002,2.0090514845405942,15.65,16.03,16.14,0,1,2015,7,3,1,-0.4999999999999997,-0.8660254037844388
2015-07-29,104.93,105.63,104.49,105.17,5616909.0,14.56,42880.0,210.77,105791255.0,1.1026,16.24,108.559,111.5942,107.90349377181144,16.026344676179974,-2.1395883325301384,-1.8324167336553607,0.1428299371548425,0.7451200692260784,105.02,104.86,105.35,104.8,105.7,14.838325000000001,0.9009009009009139,14.43,14.31,14.42,7.223214285714286,7.316131823514892,0.4989799307301798,0.4743159007209944,0.6975299794563128,0.7589924139056703,209.99519999999995,1,209.31,206.74,207.94,-0.26232473993667016,1.100035,0.26232473993667016,1.1055,1.1112,1.0976,2.460567823343851,17.123,2.0448002025856415,15.85,15.65,16.03,0,1,2015,7,3,2,-0.4999999999999997,-0.8660254037844388
2015-07-30,104.03,104.97,103.86,104.27,6651960.0,14.4831,47563.0,210.82,91304374.0,1.0914,16.1,108.1845,111.3658,107.55744674592464,13.461538461538453,-2.1625277654288766,-1.898438940010064,-0.8557573452505518,0.7543338494720295,105.17,105.02,104.86,104.33,105.37,14.793480000000002,-0.5281593406593399,14.56,14.43,14.31,7.199425537350429,7.312774101682805,0.49459254340195424,0.48434965691582443,0.02372254115861061,0.7576794342611348,209.9416,1,210.77,209.31,206.74,-1.015780881552708,1.0991549999999999,1.015780881552708,1.1026,1.1055,1.1112,-0.8620689655172264,16.9815,2.0447359352764836,16.24,15.85,15.65,1,1,2015,7,3,3,-0.4999999999999997,-0.8660254037844388
2015-07-31,105.41,105.75,104.69,104.93,6689175.0,14.46,52993.0,210.45,103266857.0,1.1028,15.59,107.843,111.1524,107.30721372250325,19.82071713147417,-2.103206491883114,-1.9393924503846742,0.632972091685069,0.7822661947816297,104.27,105.17,105.02,105.35,104.8,14.74748,-0.1594962404457556,14.4831,14.56,14.43,7.256569847856155,7.312273595376003,0.49859824186267526,0.47680211273097683,-0.17550517028744883,0.7597471233112942,209.89079999999998,1,210.82,210.77,209.31,1.0445299615173154,1.098845,-1.0445299615173154,1.0914,1.1026,1.1055,-3.1677018633540444,16.814500000000002,2.1025058472733718,16.1,16.24,15.85,-1,1,2015,7,3,4,-0.4999999999999997,-0.8660254037844388
2015-08-01,105.41,105.75,104.69,104.93,6689175.0,14.46,52993.0,210.45,103266857.0,1.1028,15.59,107.4865,110.939,107.08081241559819,20.326864147088955,-2.032761545465391,-1.9580662694008177,0.0,0.7740453208136675,104.93,104.27,105.17,104.86,104.33,14.699949999999998,0.0,14.46,14.4831,14.56,7.256569847856155,7.311521175928908,0.49859824186267526,0.5490026502485252,0.0,0.754466244130545,209.84,1,210.45,210.82,210.77,0.0,1.0986049999999998,-0.0,1.1028,1.0914,1.1026,0.0,16.7075,1.6822761613423998,15.59,16.1,16.24,0,1,2015,8,3,5,-0.8660254037844384,-0.5000000000000004
2015-08-03,104.59,104.82,104.05,104.1,3528596.0,14.27,95558.0,209.73,113965728.0,1.0962,15.1,107.15350000000001,110.7428,106.79692551887454,19.82071713147414,-2.020615088352187,-1.9705760331910915,-0.7910035261603054,0.7573138132457287,104.93,104.93,104.27,105.02,105.35,14.670449999999999,-1.3139695712309885,14.46,14.46,14.4831,7.295024526979677,7.303594071187717,0.4963524531540552,0.5598796891782801,-0.34212401995723507,0.7486034942017586,209.8206,0,210.45,210.45,210.82,-0.598476605005438,1.098655,0.598476605005438,1.1028,1.1028,1.0914,-3.1430404105195597,16.5745,1.7609094959914868,15.59,15.59,16.1,0,1,2015,8,3,0,-0.8660254037844384,-0.5000000000000004
2015-08-04,104.56,104.75,103.95,104.31,3241016.0,14.318,39477.0,209.32,81820823.0,1.0953,15.22,106.8145,110.55120000000001,106.56007546945793,22.335025380710746,-1.9713195440230038,-1.970724735357474,0.20172910662825672,0.7535662462255294,104.1,104.93,104.93,105.17,104.86,14.642349999999999,0.3363700070077025,14.27,14.46,14.46,7.285235368068166,7.2945695492685445,0.498327918975731,0.5723022012881837,-0.19548943880226544,0.6344628595801833,209.753,0,209.73,210.45,210.45,-0.08210180623975383,1.09806,0.08210180623975383,1.0962,1.1028,1.1028,0.7947019867549754,16.4665,1.7650572845903094,15.1,15.59,15.59,-1,1,2015,8,3,1,-0.8660254037844384,-0.5000000000000004
2015-08-05,104.42,104.5038,103.78,103.93,5041015.0,14.34,38604.0,210.1,85786817.0,1.0868,15.03,106.44300000000001,110.34939999999999,106.30959209141432,24.122807017543963,-1.9405458891323661,-1.9646889661124525,-0.36429872495445936,0.7421882065677637,104.31,104.1,104.93,104.27,105.02,14.599849999999998,0.15365274479675062,14.318,14.27,14.46,7.247559274755928,7.290390567647553,0.49466920514040935,0.5680637144400741,0.37263519969423786,0.6370243850045318,209.70579999999998,1,209.32,209.73,210.45,-0.7760430932164608,1.097275,0.7760430932164608,1.0953,1.0962,1.1028,-1.2483574244415374,16.332500000000003,1.6635754386421828,15.22,15.1,15.59,1,1,2015,8,3,2,-0.8660254037844384,-0.5000000000000004
2015-08-06,104.15,104.86,104.14,104.39,3908124.0,14.37,94953.0,208.35,116030803.0,1.0922,14.87,106.088,110.15520000000001,106.12677379699392,40.120663650075436,-1.8576258359943267,-1.9432763400888273,0.4426055999230183,0.7562333396965643,103.93,104.31,104.1,104.93,105.17,14.55035,0.20920502092049986,14.34,14.318,14.27,7.2644398051496175,7.290689380821699,0.5010319174466042,0.577446298622712,-0.8329366968110374,0.607756743897393,209.65,0,210.1,209.32,209.73,0.4968715495031306,1.0961349999999999,-0.4968715495031306,1.0868,1.0953,1.0962,-1.0645375914837052,16.192500000000003,1.6588036377222162,15.03,15.22,15.1,-1,1,2015,8,3,3,-0.8660254037844384,-0.5000000000000004
2015-08-07,104.56,105.38,104.55,104.65,4400915.0,14.52,98172.0,207.92,117857956.0,1.0958,14.56,105.771,109.9682,105.98612867347069,44.51219512195126,-1.75074971645887,-1.904771015362836,0.24906600249066102,0.7662922931668605,104.39,103.93,104.31,104.93,104.27,14.514350000000002,1.0438413361169019,14.37,14.34,14.318,7.207300275482094,7.286913974648298,0.5033185840707965,0.6111242882391333,-0.20638348932086048,0.5537915227791218,209.577,0,208.35,210.1,209.32,0.32960996154551836,1.095825,-0.32960996154551836,1.0922,1.0868,1.0953,-2.084734364492258,16.045,1.6818371755765713,14.87,15.03,15.22,-1,1,2015,8,3,4,-0.8660254037844384,-0.5000000000000004
2015-08-10,105.03,106.27,104.9172,105.72,5892602.0,14.99,147179.0,210.63,80270676.0,1.0994,14.89,105.52000000000001,109.7934,105.9607830855211,56.51558073654391,-1.56170717589454,-1.8361582474691769,1.0224558050645038,0.8207663415751064,104.65,104.39,103.93,104.1,104.93,14.508014999999997,3.2369146005509775,14.52,14.37,14.34,7.052701801200801,7.2732654181452645,0.5019228030195129,0.6690716343959086,1.3033859176606377,0.6220782777633848,209.56239999999997,1,207.92,208.35,210.1,0.32852710348603154,1.0957199999999998,-0.32852710348603154,1.0958,1.0922,1.0868,2.2664835164835084,15.9035,1.7668817994793897,14.56,14.87,15.03,0,1,2015,8,3,0,-0.8660254037844384,-0.5000000000000004
2015-08-11,106.49,106.63,105.77,106.26,4060892.0,15.05,38940.0,208.66,126081377.0,1.1042,14.49,105.325,109.6458,105.98927993451909,63.5343618513324,-1.3527227674649822,-1.739471151468338,0.5107832009080715,0.8336748435365003,105.72,104.65,104.39,104.31,104.93,14.518510000000001,0.4002668445630464,14.99,14.52,14.37,7.06046511627907,7.255132145364399,0.5092494967890349,0.6691540930112099,-0.9352893699852816,0.6563541118077819,209.49719999999996,0,210.63,207.92,208.35,0.43660178279063544,1.096105,-0.43660178279063544,1.0994,1.0958,1.0922,-2.6863666890530546,15.766500000000002,1.7624678638659892,14.89,14.56,14.87,-1,1,2015,8,3,1,-0.8660254037844384,-0.5000000000000004
2015-08-12,106.99,107.91,106.93,107.75,10022547.0,15.24,96006.0,208.92,172123672.0,1.1198,14.44,105.2245,109.544,106.15696755980298,65.78947368421052,-1.0547125014023493,-1.6025194214551404,1.4022209674383612,0.9034379138550154,106.26,105.72,104.65,103.93,104.1,14.541509999999999,1.2624584717607856,15.05,14.99,14.52,7.070209973753281,7.237330059478313,0.5157476546046333,0.6829126029633781,0.12460461995591476,0.6288811492537985,209.47299999999998,0,208.66,210.63,207.92,1.4127875384893906,1.097605,-1.4127875384893906,1.1042,1.0994,1.0958,-0.3450655624568699,15.636000000000001,1.7652869187395972,14.49,14.89,14.56,0,1,2015,8,3,2,-0.8660254037844384,-0.5000000000000004
2015-08-13,106.95,107.18,106.71,106.86,4761682.0,15.118,44901.0,208.7,89383253.0,1.1144,14.09,105.13499999999999,109.43639999999999,106.22392303029793,62.49999999999996,-0.8802063100267645,-1.4580567991694653,-0.8259860788863094,0.8943801874115118,107.75,106.26,105.72,104.39,104.31,14.56441,-0.8005249343832066,15.24,15.05,14.99,7.068395290382326,7.22018365755814,0.5120268327743173,0.6880837507957038,-0.10530346544131985,0.6275927607782592,209.45159999999998,0,208.92,208.66,210.63,-0.48222896945882,1.099085,0.48222896945882,1.1198,1.1042,1.0994,-2.423822714681434,15.491,1.797343028769114,14.44,14.49,14.89,0,1,2015,8,3,3,-0.8660254037844384,-0.5000000000000004
2015-08-14,107.07,107.41,106.543,106.85,3509238.0,14.96,72290.0,209.36,72786528.0,1.111,13.99,105.1925,109.322,106.28354940836478,61.656050955413946,-0.7342518146752184,-1.313295802270616,-0.009358038555118409,0.6443699669526306,106.86,107.75,106.26,104.65,103.93,14.58941,-1.045111787273445,15.118,15.24,15.05,7.142379679144384,7.211811631833477,0.5103649216660298,0.6757904042565835,0.3162434115955959,0.6332302525273334,209.4704,0,208.7,208.92,208.66,-0.30509691313711507,1.100385,0.30509691313711507,1.1144,1.1198,1.1042,-0.709723207948898,15.356,1.7865457642788019,14.09,14.44,14.49,1,0,2015,8,3,4,-0.8660254037844384,-0.5000000000000004
2015-08-17,107.37,107.51,107.0,107.13,5769080.0,15.051,22486.0,210.56,79072643.0,1.1078,13.89,105.2805,109.20820000000002,106.36416375042528,62.28070175438587,-0.5891962776940716,-1.1684758973553073,0.2620496022461394,0.6398738632772436,106.85,106.86,107.75,105.72,104.39,14.61396,0.6082887700534778,14.96,15.118,15.24,7.117799481762009,7.20585407844905,0.5087860942249239,0.6664142861061347,0.5731753916698556,0.6441254046610426,209.51260000000002,1,209.36,208.7,208.92,-0.2880288028802913,1.10114,0.2880288028802913,1.111,1.1144,1.1198,-0.7147962830593269,15.204999999999998,1.7121878087199722,13.99,14.09,14.44,0,0,2015,8,3,0,-0.8660254037844384,-0.5000000000000004
2015-08-18,106.67,107.33,106.31,107.11,4121839.0,14.61,171015.0,209.93,71692678.0,1.1028,14.05,105.396,109.0748,106.43519577419428,69.99999999999996,-0.4704297313106309,-1.028866664146372,-0.018668906935492835,0.6234384405597905,107.13,106.85,106.86,106.26,104.65,14.617460000000003,-2.9300378712378006,15.051,14.96,15.118,7.331279945242985,7.212032931282039,0.5102176916114896,0.5864024503397626,-0.2992021276595702,0.6455894726925547,209.49200000000002,1,210.56,209.36,208.7,-0.4513450081242043,1.1018599999999998,0.4513450081242043,1.1078,1.111,1.1144,1.1519078473722022,15.0905,1.6759870522432931,13.89,13.99,14.09,0,0,2015,8,3,1,-0.8660254037844384,-0.5000000000000004
2015-08-19,107.63,108.67,107.63,108.55,7034568.0,14.99,72794.0,208.28,172864412.0,1.1061,13.43,105.607,108.9806,106.63660570046149,72.96954314720803,-0.2571462008813228,-0.8745225714933622,1.3444122864345154,0.6662033982383601,107.11,107.13,106.85,107.75,105.72,14.647504999999999,2.600958247775509,14.61,15.051,14.96,7.241494329553035,7.211576287215945,0.5211734203956213,0.6456446476677885,-0.785976277806888,0.6578626276039735,209.4246,0,209.93,210.56,209.36,0.29923830250273564,1.102285,-0.29923830250273564,1.1028,1.1078,1.111,-4.412811387900362,14.955000000000002,1.8655415642777227,14.05,13.89,13.99,-1,1,2015,8,3,2,-0.8660254037844384,-0.5000000000000004
2015-08-20,109.81,110.61,109.7,110.44,12549017.0,15.2,107049.0,204.01,194327884.0,1.12,13.37,105.8615,108.92479999999999,106.99883372898897,78.19856704196512,0.06365595202917973,-0.6868868667888539,1.7411331183786238,0.7317261338213649,108.55,107.11,107.13,106.86,106.26,14.686505000000002,1.4009339559706513,14.99,14.61,15.051,7.265789473684211,7.209574498764235,0.5413460124503701,0.6668220295691761,-2.05012483195699,0.7675825138615734,209.3062,0,208.28,209.93,210.56,1.2566675707440522,1.103405,-1.2566675707440522,1.1061,1.1028,1.1078,-0.44676098287416144,14.822,1.8677138811558247,13.43,14.05,13.89,-1,1,2015,8,3,3,-0.8660254037844384,-0.5000000000000004
2015-08-21,110.93,111.33,110.12,111.13,13917638.0,15.01,80019.0,197.63,346588469.0,1.1356,13.23,106.175,108.87280000000001,107.39227813575192,86.50051921079961,0.36931398120943015,-0.4756466971891971,0.6247736327417597,0.716984579743489,110.44,108.55,107.11,106.85,107.75,14.721505000000002,-1.2499999999999956,15.2,14.99,14.61,7.403730846102598,7.213373899210524,0.5623134139553712,0.6229633777244341,-3.1272976814861964,1.0219745366082336,209.0768,0,204.01,208.28,209.93,1.392857142857129,1.104625,-1.392857142857129,1.12,1.1061,1.1028,-1.0471204188481575,14.700999999999999,1.835532106863373,13.37,13.43,14.05,-1,1,2015,8,3,4,-0.8660254037844384,-0.5000000000000004
2015-08-24,111.54,112.12,109.77,110.53,18388730.0,14.54,312994.0,189.5,507244300.0,1.158,12.49,106.45049999999999,108.817,107.69110878948985,81.03792415169666,0.5567176908952831,-0.2691738195723011,-0.5399082156033463,0.7404702533525704,111.13,110.44,108.55,107.13,106.86,14.727005,-3.1312458361092643,15.01,15.2,14.99,7.601788170563962,7.2295686438440585,0.5832717678100264,0.6108673739498278,-4.113747912766275,1.2861477400662946,208.6618,0,197.63,204.01,208.28,1.972525537160963,1.10725,-1.972525537160963,1.1356,1.12,1.1061,-5.593348450491309,14.532999999999998,2.0523856037268993,13.23,13.37,13.43,0,1,2015,8,3,0,-0.8660254037844384,-0.5000000000000004
2015-08-25,110.01,110.05,108.72,109.16,9974186.0,14.38,95558.0,187.23,369833071.0,1.141,12.73,106.65,108.72320000000002,107.8310031904908,73.75113533151678,0.5879118487301298,-0.0977566859118149,-1.2394824934407023,0.812823013542121,110.53,111.13,110.44,107.11,106.85,14.718005,-1.1004126547455195,14.54,15.01,15.2,7.591098748261474,7.2479628669714184,0.5830262244298456,0.6149681029287457,-1.197889182058054,1.263839973152741,208.19459999999998,0,189.5,197.63,204.01,-1.4680483592400595,1.1091700000000002,1.4680483592400595,1.158,1.1356,1.12,1.9215372297838318,14.357499999999998,2.005284473648327,12.49,13.23,13.37,0,1,2015,8,3,1,-0.8660254037844384,-0.5000000000000004
2015-08-26,107.72,108.06,107.08,107.67,10856643.0,13.9429,179437.0,194.68,339256986.0,1.139,12.77,106.82000000000001,108.57019999999999,107.8156695533012,63.621262458471776,0.48679146699126363,0.01915294466880081,-1.3649688530597226,0.8542086555718096,109.16,110.53,111.13,108.55,107.13,14.690994999999997,-3.0396383866481247,14.38,14.54,15.01,7.722209870256546,7.274102083616723,0.553061434148346,0.6479289541886836,3.979063184318754,1.6223446386199758,207.834,0,187.23,189.5,197.63,-0.17528483786152238,1.11155,0.17528483786152238,1.141,1.158,1.1356,0.3142183817753219,14.190999999999999,2.0324983356115434,12.73,12.49,13.23,1,1,2015,8,3,2,-0.8660254037844384,-0.5000000000000004
2015-08-27,107.39,108.04,107.11,107.73,8102071.0,14.19,53092.0,199.16,274143906.0,1.1239,13.95,106.96,108.4224,107.80751054822491,63.00675675675676,0.40680494036405435,0.09668334380785153,0.05572582892170441,0.84725359172708,107.67,109.16,110.53,110.44,107.11,14.677494999999999,1.7722281591347588,13.9429,14.38,14.54,7.591966173361523,7.290871899891992,0.5409218718618197,0.6321138608845672,2.3012122457365836,1.7301160115435625,207.60100000000003,0,194.68,187.23,189.5,-1.3257243195785917,1.1126049999999998,1.3257243195785917,1.139,1.141,1.158,9.240407204385281,14.108999999999998,3.0282338944696328,12.77,12.73,12.49,0,1,2015,8,3,3,-0.8660254037844384,-0.5000000000000004
2015-08-28,108.17,109.3,108.12,108.7,7558923.0,14.33,41598.0,199.24,160414352.0,1.1172,14.88,107.14849999999998,108.3236,107.89250954363206,62.691652470187414,0.4168803973898605,0.16072275452425333,0.9003991460131866,0.8634604153194878,107.73,107.67,109.16,111.13,108.55,14.670995000000001,0.9866102889358741,14.19,13.9429,14.38,7.585484996510816,7.307317657324726,0.5455731780766914,0.6688266486419616,0.040168708576016066,1.730458314281001,207.34799999999998,0,199.16,194.68,187.23,-0.5961384464809982,1.1133250000000001,0.5961384464809982,1.1239,1.139,1.141,6.666666666666687,14.073500000000001,3.4280334368778536,13.95,12.77,12.73,0,1,2015,8,3,4,-0.8660254037844384,-0.5000000000000004
